#Chromo	Pos	Watterson	Pairwise	thetaSingleton	thetaH	thetaL
J02459.1	367	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	368	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	369	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	370	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	371	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	372	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	373	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	374	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	375	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	376	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	377	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	378	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	379	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	380	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	381	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	382	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	383	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	384	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	385	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	386	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	387	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	388	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	389	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	390	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	391	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	392	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	393	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	394	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	395	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	396	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	397	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	398	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	399	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	400	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	401	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	402	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	403	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	404	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	405	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	406	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	407	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	408	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	409	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	410	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	411	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	412	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	413	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	414	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	415	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	416	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	417	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	418	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	419	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	420	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	421	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	422	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	423	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	424	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	425	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	426	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	427	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	428	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	429	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	430	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	431	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	432	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	433	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	434	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	435	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	436	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	437	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	438	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	439	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	440	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	441	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	442	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	443	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	444	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	445	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	446	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	447	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	448	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	449	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	450	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	451	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	452	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	453	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	454	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	455	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	456	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	457	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	458	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	459	-31.602926	-32.178413	-inf	-29.981190	-30.568975
J02459.1	460	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	461	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	462	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	463	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	464	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	465	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	466	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	467	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	468	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	469	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	470	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	471	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	472	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	473	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	474	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	475	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	476	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	477	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	478	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	479	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	480	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	481	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	482	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	483	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	484	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	485	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	486	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	487	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	488	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	489	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	490	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	491	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	492	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	493	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	494	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	495	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	496	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	497	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	498	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	499	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	500	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	501	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	502	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	503	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	504	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	505	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	506	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	507	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	508	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	509	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	510	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	511	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	512	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	513	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	514	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	515	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	516	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	517	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	518	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	519	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	520	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	521	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	522	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	523	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	524	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	525	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	526	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	527	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	528	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	529	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	530	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	531	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	532	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	533	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	534	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	535	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	536	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	537	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	538	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	539	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	540	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	541	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	542	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	543	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	544	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	545	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	546	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	547	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	548	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	549	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	550	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	551	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	552	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	553	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	554	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	555	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	556	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	557	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	558	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	559	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	560	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	561	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	562	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	563	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	564	-inf	-47.692322	-46.082886	-49.889549	-48.280109
J02459.1	565	-inf	-47.692322	-46.082886	-49.889549	-48.280109
J02459.1	566	-1.039912	-0.587787	-inf	-0.587787	-0.587787
J02459.1	567	-inf	-48.385479	-46.776043	-50.582706	-48.973267
J02459.1	568	-inf	-48.385479	-46.776043	-50.582706	-48.973267
J02459.1	569	-inf	-48.385479	-46.776043	-50.582706	-48.973267
J02459.1	570	-inf	-48.385479	-46.776043	-50.582706	-48.973267
J02459.1	571	-inf	-48.385479	-46.776043	-50.582706	-48.973267
J02459.1	572	-inf	-48.385479	-46.776043	-50.582706	-48.973267
J02459.1	573	-inf	-48.385479	-46.776043	-50.582706	-48.973267
J02459.1	574	-inf	-47.692322	-46.082886	-49.889549	-48.280109
J02459.1	575	-inf	-47.692322	-46.082886	-49.889549	-48.280109
J02459.1	576	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	577	-inf	-46.999165	-45.389729	-49.196392	-47.586952
J02459.1	578	-inf	-46.999165	-45.389729	-49.196392	-47.586952
J02459.1	579	-inf	-46.999165	-45.389729	-49.196392	-47.586952
J02459.1	580	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	581	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	582	-inf	-46.999165	-45.389729	-49.196392	-47.586952
J02459.1	583	-inf	-46.999165	-45.389729	-49.196392	-47.586952
J02459.1	584	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	585	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	586	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	587	-inf	-46.999165	-45.389729	-49.196392	-47.586952
J02459.1	588	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	589	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	590	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	591	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	592	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	593	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	594	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	595	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	596	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	597	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	598	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	599	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	600	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	601	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	602	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	603	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	604	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	605	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	606	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	607	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	608	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	609	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	610	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	611	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	612	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	613	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	614	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	615	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	616	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	617	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	618	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	619	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	620	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	621	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	622	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	623	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	624	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	625	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	626	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	627	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	628	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	629	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	630	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	631	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	632	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	633	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	634	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	635	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	636	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	637	-inf	-46.999165	-45.389729	-49.196392	-47.586952
J02459.1	638	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	639	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	640	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	641	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	642	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	643	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	644	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	645	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	646	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	647	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	648	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	649	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	650	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	651	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	652	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	653	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	654	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	655	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	656	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	657	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	658	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	659	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	660	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	661	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	662	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	663	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	664	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	665	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	666	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	667	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	668	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	669	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	670	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	671	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	672	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	673	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	674	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	675	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	676	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	677	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	678	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	679	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	680	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	681	-inf	-41.453918	-39.844482	-43.651146	-42.041706
